date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:01:48	61686/61686	---MCZ	200	added ('OK')	application/javascript	etag:W/%226965e357a419f46e3bbaae4dc192592c%22	http://lib.showit.co/engine/2.2.6/showit.min.js	D:/Website/HairPoetry/lib.showit.co/engine/2.2.6/showit.min.js	(from https://moxieroots.com/)
15:01:49	79201/79201	---MCZ	200	added ('OK')	text/html	etag:W/%220c7260f043ae90b4510b1b0a994e77f9%22	https://moxieroots.com/care	D:/Website/HairPoetry/moxieroots.com/care.html	(from https://moxieroots.com/)
15:01:50	110461/110461	---MCZ	200	added ('OK')	text/html	etag:W/%22d88847c23105064af9d8bc8cd7b8dbbf%22	https://moxieroots.com/contact	D:/Website/HairPoetry/moxieroots.com/contact.html	(from https://moxieroots.com/)
15:01:50	86136/86136	---MCZ	200	added ('OK')	text/html	etag:W/%229bf4d5a39fc5ff8c87129c3226e6a76c%22	https://moxieroots.com/about	D:/Website/HairPoetry/moxieroots.com/about.html	(from https://moxieroots.com/)
15:01:52	7132/7132	---M--	200	added ('OK')	image/png	etag:a93e8a25c756d2789948c6ce96347507	http://static.showit.co/400/9KHTzSncRn6zWkQr-OPgLA/shared/logo_mr_brandmark1_white.png	D:/Website/HairPoetry/static.showit.co/400/9KHTzSncRn6zWkQr-OPgLA/shared/logo_mr_brandmark1_white.png	(from https://moxieroots.com/)
15:01:52	6314/6314	---M--	200	added ('OK')	image/png	etag:79bf713125e94d41c7d2bff8dc9dca4d	http://static.showit.co/400/-Q7BCt2rRfuVSqKYpM7X_A/shared/logo_mr_brandmark1_black.png	D:/Website/HairPoetry/static.showit.co/400/-Q7BCt2rRfuVSqKYpM7X_A/shared/logo_mr_brandmark1_black.png	(from https://moxieroots.com/)
15:01:53	171321/171321	---MCZ	200	added ('OK')	text/html	etag:W/%22090db0eb603c0107605297221f2474bb%22	https://moxieroots.com/extensions	D:/Website/HairPoetry/moxieroots.com/extensions.html	(from https://moxieroots.com/)
15:02:05	70555/70555	---M--	200	added ('OK')	image/jpeg	etag:718585b93acbb2f356932e3b64e603c4	http://static.showit.co/800/UuW719-aRxiYd2TNXYNe5w/shared/ibe-hair-extension-tools-moxie-roots-salon-cedar-falls-iowa-4.jpg	D:/Website/HairPoetry/static.showit.co/800/UuW719-aRxiYd2TNXYNe5w/shared/ibe-hair-extension-tools-moxie-roots-salon-cedar-falls-iowa-4.jpg	(from https://moxieroots.com/)
15:02:15	149526/149526	---M--	200	added ('OK')	image/jpeg	etag:dc628595b1c6167aef5786f7e341931a	http://static.showit.co/800/wib7g-aASnqSA24Xtg5o8A/shared/cedar-falls-iowa-ibe-hair-extension-salon--32.jpg	D:/Website/HairPoetry/static.showit.co/800/wib7g-aASnqSA24Xtg5o8A/shared/cedar-falls-iowa-ibe-hair-extension-salon--32.jpg	(from https://moxieroots.com/)
15:02:18	154549/154549	---M--	200	added ('OK')	image/jpeg	etag:fb64cb054c2f301ec832b41f341e966a	http://static.showit.co/800/0Oht_yJJScaxtXYsaMbdPw/shared/ashley-langdale-ibe-hair-extension-specialist-cedar-falls-iowa-salon-37.jpg	D:/Website/HairPoetry/static.showit.co/800/0Oht_yJJScaxtXYsaMbdPw/shared/ashley-langdale-ibe-hair-extension-specialist-cedar-falls-iowa-salon-37.jpg	(from https://moxieroots.com/)
15:02:20	177834/177834	---M--	200	added ('OK')	image/jpeg	etag:7fe58903ac21a8056b7172f13972a62e	http://static.showit.co/800/6v_qtUv4TUGdKXi-lUwTAA/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_4876.jpg	D:/Website/HairPoetry/static.showit.co/800/6v_qtUv4TUGdKXi-lUwTAA/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_4876.jpg	(from https://moxieroots.com/)
15:02:21	85348/85348	---MCZ	200	added ('OK')	text/html	etag:W/%229539ef01fa4a378fd3d4b0c1238d7de6%22	https://moxieroots.com/privacy	D:/Website/HairPoetry/moxieroots.com/privacy.html	(from https://moxieroots.com/)
15:02:21	13280/13280	---M--	200	added ('OK')	image/png	etag:2c0af11b135f9a112fda3074dd8588e0	http://static.showit.co/800/gcegx9o8TuGS0tPIpIANlA/shared/logo_mr_primary_white.png	D:/Website/HairPoetry/static.showit.co/800/gcegx9o8TuGS0tPIpIANlA/shared/logo_mr_primary_white.png	(from https://moxieroots.com/)
15:02:23	76196/76196	---MCZ	200	added ('OK')	text/html	etag:W/%220677f9424f61af30fdcba3b36ca49b38%22	https://moxieroots.com/policies	D:/Website/HairPoetry/moxieroots.com/policies.html	(from https://moxieroots.com/)
15:02:30	60332/60332	---M--	200	added ('OK')	image/jpeg	etag:1b6687b6e8a9cd226831060679ff9b38	https://static.showit.co/1200/fugZj4IQRbyAX5_PgeTxBg/223801/cedar-falls-iowa-ibe-hair-extension-salon--35.jpg	D:/Website/HairPoetry/static.showit.co/1200/fugZj4IQRbyAX5_PgeTxBg/223801/cedar-falls-iowa-ibe-hair-extension-salon--35.jpg	(from https://moxieroots.com/care)
15:02:32	49177/49177	---M--	200	added ('OK')	image/jpeg	etag:3486fce53212572c3be73b9668ae8801	http://static.showit.co/400/oisJjM6_QWmlE89oLkhE1w/shared/ashley-langdale-ibe-hair-extension-specialist-cedar-falls-iowa-salon-38.jpg	D:/Website/HairPoetry/static.showit.co/400/oisJjM6_QWmlE89oLkhE1w/shared/ashley-langdale-ibe-hair-extension-specialist-cedar-falls-iowa-salon-38.jpg	(from https://moxieroots.com/contact)
15:02:41	277821/277821	---M--	200	added ('OK')	image/jpeg	etag:e10b07db3ad4afb60a7d2ca7454d47b4	http://static.showit.co/1200/U4z_JUK4RDqsNNOP21ILLw/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_5958.jpg	D:/Website/HairPoetry/static.showit.co/1200/U4z_JUK4RDqsNNOP21ILLw/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_5958.jpg	(from https://moxieroots.com/)
15:02:44	14009/14009	---M--	200	added ('OK')	image/jpeg	etag:d895a9818ddcfd9d8f160100445d1632	http://static.showit.co/200/nkXJQpN1Qk2pxj84oLkTZw/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_9669.jpg	D:/Website/HairPoetry/static.showit.co/200/nkXJQpN1Qk2pxj84oLkTZw/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_9669.jpg	(from https://moxieroots.com/about)
15:02:46	14769/14769	---M--	200	added ('OK')	image/png	etag:c994735fe72df7810fb27ef5bfb2d44d	http://static.showit.co/200/2D14uX3vRXmhKo9AQFcoNw/shared/ibe-logo-footer-2.png	D:/Website/HairPoetry/static.showit.co/200/2D14uX3vRXmhKo9AQFcoNw/shared/ibe-logo-footer-2.png	(from https://moxieroots.com/about)
15:02:48	156616/156616	---M--	200	added ('OK')	image/jpeg	etag:1e8c41fd940f2173e0e2e74fc65be5d9	https://static.showit.co/1200/m4w38zUKTFKjoKsmxqvMDg/223801/ashley-langdale-ibe-hair-extension-specialist-cedar-falls-iowa-salon-40.jpg	D:/Website/HairPoetry/static.showit.co/1200/m4w38zUKTFKjoKsmxqvMDg/223801/ashley-langdale-ibe-hair-extension-specialist-cedar-falls-iowa-salon-40.jpg	(from https://moxieroots.com/contact)
15:02:48	10020/10020	---M--	200	added ('OK')	image/jpeg	etag:4807f97dfb5aa23185c271fbe80994f0	http://static.showit.co/200/UuW719-aRxiYd2TNXYNe5w/shared/ibe-hair-extension-tools-moxie-roots-salon-cedar-falls-iowa-4.jpg	D:/Website/HairPoetry/static.showit.co/200/UuW719-aRxiYd2TNXYNe5w/shared/ibe-hair-extension-tools-moxie-roots-salon-cedar-falls-iowa-4.jpg	(from https://moxieroots.com/about)
15:02:54	150021/150021	---M--	200	added ('OK')	image/jpeg	etag:87e0bf72411e5c4b37c54cfc7f3cfac0	http://static.showit.co/800/gTK68gP6RCWWJoPm5W9K6Q/shared/ashley-langdale-ibe-hair-extension-specialist-cedar-falls-iowa-salon-40.jpg	D:/Website/HairPoetry/static.showit.co/800/gTK68gP6RCWWJoPm5W9K6Q/shared/ashley-langdale-ibe-hair-extension-specialist-cedar-falls-iowa-salon-40.jpg	(from https://moxieroots.com/about)
15:02:57	170957/170957	---M--	200	added ('OK')	image/jpeg	etag:9b3e95a137efe3f33771606bab386837	https://static.showit.co/1200/63OpTc89TcKvSr6xgY-LVg/223801/ashley-langdale-ibe-hair-extension-specialist-cedar-falls-iowa-salon-37.jpg	D:/Website/HairPoetry/static.showit.co/1200/63OpTc89TcKvSr6xgY-LVg/223801/ashley-langdale-ibe-hair-extension-specialist-cedar-falls-iowa-salon-37.jpg	(from https://moxieroots.com/about)
15:03:10	77470/77470	---M--	200	added ('OK')	image/jpeg	etag:13483edfc4dff9202f0b6e1ad1248dac	http://static.showit.co/800/s3jDcv2hRvGf1_DXHjvLEQ/shared/ibe-hair-extension-tools-moxie-roots-salon-cedar-falls-iowa-3.jpg	D:/Website/HairPoetry/static.showit.co/800/s3jDcv2hRvGf1_DXHjvLEQ/shared/ibe-hair-extension-tools-moxie-roots-salon-cedar-falls-iowa-3.jpg	(from https://moxieroots.com/extensions)
15:03:13	9684/9684	---M--	200	added ('OK')	image/jpeg	etag:d75c61f1828773ee611043f230437c9f	http://static.showit.co/200/7cqlMyv8Qi2lWhh1B5OigA/shared/cedar-falls-iowa-ibe-hair-extension-salon--72.jpg	D:/Website/HairPoetry/static.showit.co/200/7cqlMyv8Qi2lWhh1B5OigA/shared/cedar-falls-iowa-ibe-hair-extension-salon--72.jpg	(from https://moxieroots.com/extensions)
15:03:15	134437/134437	---M--	200	added ('OK')	image/jpeg	etag:ba2066c684a4f3e03ba3e5ae1df91f8b	http://static.showit.co/800/JmIKfhn1RAq4BNi2Et4SFg/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_5964.jpg	D:/Website/HairPoetry/static.showit.co/800/JmIKfhn1RAq4BNi2Et4SFg/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_5964.jpg	(from https://moxieroots.com/extensions)
15:03:16	15441/15441	---M--	200	added ('OK')	image/jpeg	etag:36e8fafdb7b114df2af59faaa3e7104c	http://static.showit.co/200/F8BVK7FiQnOui4GO3gwIQA/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_4765.jpg	D:/Website/HairPoetry/static.showit.co/200/F8BVK7FiQnOui4GO3gwIQA/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_4765.jpg	(from https://moxieroots.com/extensions)
15:03:23	45595/45595	---M--	200	added ('OK')	image/jpeg	etag:121424c52e543b699940a062ebbb1408	http://static.showit.co/400/IcsY7YcQQ16llHce65lDgQ/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_1911.jpg	D:/Website/HairPoetry/static.showit.co/400/IcsY7YcQQ16llHce65lDgQ/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_1911.jpg	(from https://moxieroots.com/extensions)
15:03:26	57702/57702	---M--	200	added ('OK')	image/jpeg	etag:ac8ca24e3e1d13e51405f45e8eb29edd	http://static.showit.co/400/teb67z_9QOeY8jpnRwryaw/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_1956.jpg	D:/Website/HairPoetry/static.showit.co/400/teb67z_9QOeY8jpnRwryaw/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_1956.jpg	(from https://moxieroots.com/extensions)
15:03:31	50221/50221	---M--	200	added ('OK')	image/jpeg	etag:a54ff25be5f3bdd3029d987d8ccf60da	http://static.showit.co/400/98hjHABuRVu_xHzGbE1qzQ/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_9059.jpg	D:/Website/HairPoetry/static.showit.co/400/98hjHABuRVu_xHzGbE1qzQ/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_9059.jpg	(from https://moxieroots.com/extensions)
15:03:32	39483/39483	---M--	200	added ('OK')	image/jpeg	etag:bc200b905c704f53aaed8f53ab32d990	http://static.showit.co/400/sXQrkwKDReuqZMyP168ESQ/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_9075.jpg	D:/Website/HairPoetry/static.showit.co/400/sXQrkwKDReuqZMyP168ESQ/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_9075.jpg	(from https://moxieroots.com/extensions)
15:03:40	43215/43215	---M--	200	added ('OK')	image/jpeg	etag:c964be8680f36e21eb999197ec17e441	http://static.showit.co/400/_4dK5r9zTwWWHRRjImch-g/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-bf553e75-4a53-40e1-bcae-af7485320a40.jpg	D:/Website/HairPoetry/static.showit.co/400/_4dK5r9zTwWWHRRjImch-g/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-bf553e75-4a53-40e1-bcae-af7485320a40.jpg	(from https://moxieroots.com/extensions)
15:03:40	51830/51830	---M--	200	added ('OK')	image/jpeg	etag:8f4375d94582c64167e93fe079c1693d	http://static.showit.co/400/wVTDNrUTQySFqFT_O_iQ4A/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_4003.jpg	D:/Website/HairPoetry/static.showit.co/400/wVTDNrUTQySFqFT_O_iQ4A/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_4003.jpg	(from https://moxieroots.com/extensions)
15:03:40	348758/348758	---M--	200	added ('OK')	image/jpeg	etag:e185b6685661d712223712b050426cfb	http://static.showit.co/1200/i3CZL3CJR8qhexe-45-V8Q/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_3087.jpg	D:/Website/HairPoetry/static.showit.co/1200/i3CZL3CJR8qhexe-45-V8Q/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_3087.jpg	(from https://moxieroots.com/about)
15:03:42	346631/346631	---M--	200	added ('OK')	image/jpeg	etag:4a6f4d8a9e6bc5a9e5bbd290223c7edb	https://static.showit.co/1200/SiZ2yfltTLSUlWLZ1U03vA/223801/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_3076.jpg	D:/Website/HairPoetry/static.showit.co/1200/SiZ2yfltTLSUlWLZ1U03vA/223801/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_3076.jpg	(from https://moxieroots.com/extensions)
15:03:44	28659/28659	---M--	200	added ('OK')	image/jpeg	etag:13d6d17c464f88a346aa1331cf0de895	http://static.showit.co/400/V8UUxs5pRTKUaRZgNpikTQ/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_9118.jpg	D:/Website/HairPoetry/static.showit.co/400/V8UUxs5pRTKUaRZgNpikTQ/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_9118.jpg	(from https://moxieroots.com/extensions)
15:03:44	26670/26670	---M--	200	added ('OK')	image/jpeg	etag:5017689bc2261a7933f4bb2512aa5f90	http://static.showit.co/400/naeld6z3TfCZ7IkI4zsLfQ/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_9148.jpg	D:/Website/HairPoetry/static.showit.co/400/naeld6z3TfCZ7IkI4zsLfQ/shared/woman-wearing-invisible-bead-extensions-installed-by-ashley-moxie-roots-co-cedar-falls-iowa-img_9148.jpg	(from https://moxieroots.com/extensions)
15:03:44	39593/39593	---M--	200	added ('OK')	image/jpeg	etag:02e8adbb18709bbc16db8884502ffe28	https://static.showit.co/1200/IQu7VKOqQf6CP-62w6QkGg/223801/hair-color-extension-tools-moxie-roots-salon-cedar-falls-iowa-5.jpg	D:/Website/HairPoetry/static.showit.co/1200/IQu7VKOqQf6CP-62w6QkGg/223801/hair-color-extension-tools-moxie-roots-salon-cedar-falls-iowa-5.jpg	(from https://moxieroots.com/privacy)
15:03:44	70704/70704	---M--	200	added ('OK')	image/jpeg	etag:5e1b8415aa55911d9ea9c5891c0670a6	https://static.showit.co/1200/hVO_1dHHS-KlD3yGK_n-4g/223801/ibe-hair-extension-tools-moxie-roots-salon-cedar-falls-iowa-1.jpg	D:/Website/HairPoetry/static.showit.co/1200/hVO_1dHHS-KlD3yGK_n-4g/223801/ibe-hair-extension-tools-moxie-roots-salon-cedar-falls-iowa-1.jpg	(from https://moxieroots.com/policies)
